SSRL   MicroEXAFS Data Collector 2.0 
Thu Jul 04 17:53:26 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 2.500000	TABLEHORZ: 5.000000	SAMPLEV: 42.000000	CALVERT: 4.100521	BPVRT: 46.052197	M1VERT: 6.983426	SAMPLEHOLD: 25.998010	S1HTRAN: 4.481500	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 207.7	877.2	4819.6	0.0	125.3	562.6	0.0	0.0	0.0	0.0	0.1	2.1	0.0	1.0	0.0	0.0	0.0	0.0	79705487.8	79705487.8	79705487.8	79705487.8	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	324524.3125	-17.2000007629	2303.39990234	0.0	-30.2999992371	-38.5999984741	334.0	51.0	0.0	24.0	24755.9003906	5921.89990234	0.0	1872.0	0.0	0.0	0.0	0.0	-3271836.75	-3271836.75	-3271836.75	-3271836.75	
1.0	2810.99975586	324535.3125	-20.2000007629	2298.39990234	0.0	-29.2999992371	-37.5999984741	309.0	61.0	0.0	38.0	25318.9003906	5953.89990234	0.0	1942.0	0.0	0.0	0.0	0.0	-3148996.75	-3148996.75	-3148996.75	-3148996.75	
1.0	2811.99951172	324566.3125	-20.2000007629	2300.39990234	0.0	-30.2999992371	-37.5999984741	290.0	66.0	0.0	28.0	25225.9003906	5923.89990234	0.0	1931.0	0.0	0.0	0.0	0.0	-3118934.75	-3118934.75	-3118934.75	-3118934.75	
1.0	2813.00024414	324466.3125	-22.2000007629	2315.39990234	0.0	-32.2999992371	-40.5999984741	321.0	62.0	0.0	24.0	25388.9003906	6122.89990234	0.0	1910.0	0.0	0.0	0.0	0.0	-2880561.75	-2880561.75	-2880561.75	-2880561.75	
1.0	2813.99951172	324477.3125	-26.2000007629	2317.39990234	0.0	-30.2999992371	-38.5999984741	307.0	58.0	0.0	18.0	25399.9003906	5947.89990234	0.0	1928.0	0.0	0.0	0.0	0.0	-2914694.75	-2914694.75	-2914694.75	-2914694.75	
1.0	2815.0	324510.3125	-21.2000007629	2312.39990234	0.0	-30.2999992371	-40.5999984741	308.0	67.0	0.0	26.0	25120.9003906	6021.89990234	0.0	1806.0	0.0	0.0	0.0	0.0	-2546722.75	-2546722.75	-2546722.75	-2546722.75	
1.0	2815.99902344	324732.3125	-20.2000007629	2318.39990234	0.0	-29.2999992371	-40.5999984741	284.0	62.0	0.0	12.0	25561.9003906	6145.89990234	0.0	1875.0	0.0	0.0	0.0	0.0	-2978988.75	-2978988.75	-2978988.75	-2978988.75	
1.0	2816.99902344	324529.3125	-20.2000007629	2309.39990234	0.0	-31.2999992371	-39.5999984741	237.0	45.0	0.0	38.0	25172.9003906	5960.89990234	0.0	1944.0	0.0	0.0	0.0	0.0	-2659745.75	-2659745.75	-2659745.75	-2659745.75	
1.0	2818.0	324679.3125	-16.2000007629	2314.39990234	0.0	-32.2999992371	-43.5999984741	292.0	57.0	0.0	18.0	25561.9003906	5907.89990234	0.0	1864.0	0.0	0.0	0.0	0.0	-2518908.75	-2518908.75	-2518908.75	-2518908.75	
1.0	2818.99975586	324664.3125	-17.2000007629	2322.39990234	0.0	-35.2999992371	-42.5999984741	316.0	60.0	0.0	26.0	25242.9003906	6090.89990234	0.0	1955.0	0.0	0.0	0.0	0.0	-2935618.75	-2935618.75	-2935618.75	-2935618.75	
