SSRL   MicroEXAFS Data Collector 2.0 
Wed Jul 03 17:08:54 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 1.000000	TABLEHORZ: 5.000000	SAMPLEV: 41.000000	CALVERT: 4.100521	BPVRT: 46.657988	M1VERT: 6.971044	SAMPLEHOLD: 25.998010	S1HTRAN: 4.775000	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 480.9	1036.6	3120.0	0.0	112.4	585.7	0.0	0.0	0.0	0.0	0.2	1.3	0.0	1.5	0.0	0.0	0.0	0.0	79708896.9	79708896.9	79708896.9	79708896.9	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	407592.09375	-134.600006104	6943.0	0.0	21.6000003815	51.2999992371	85.0	40.0	0.0	10.0	9586.79980469	1969.69995117	0.0	602.5	0.0	0.0	0.0	0.0	-3279101.0	-3279101.0	-3279101.0	-3279101.0	
1.0	2810.99975586	407655.09375	-132.600006104	6933.0	0.0	24.6000003815	49.2999992371	100.0	29.0	0.0	6.0	9941.79980469	2039.69995117	0.0	663.5	0.0	0.0	0.0	0.0	-2706158.0	-2706158.0	-2706158.0	-2706158.0	
1.0	2811.99951172	407235.09375	-137.600006104	6936.0	0.0	23.6000003815	50.2999992371	114.0	32.0	0.0	9.0	9925.79980469	1901.69995117	0.0	634.5	0.0	0.0	0.0	0.0	-3091184.0	-3091184.0	-3091184.0	-3091184.0	
1.0	2813.00024414	407386.09375	-135.600006104	6928.0	0.0	20.6000003815	54.2999992371	79.0	37.0	0.0	13.0	9890.79980469	1914.69995117	0.0	648.5	0.0	0.0	0.0	0.0	-2530555.0	-2530555.0	-2530555.0	-2530555.0	
1.0	2813.99951172	407010.09375	-136.600006104	6932.0	0.0	22.6000003815	55.2999992371	79.0	31.0	0.0	7.0	9969.79980469	1950.69995117	0.0	607.5	0.0	0.0	0.0	0.0	-3107524.0	-3107524.0	-3107524.0	-3107524.0	
1.0	2815.0	406978.09375	-133.600006104	6937.0	0.0	12.6000003815	50.2999992371	83.0	31.0	0.0	13.0	9959.79980469	1899.69995117	0.0	641.5	0.0	0.0	0.0	0.0	-2592456.0	-2592456.0	-2592456.0	-2592456.0	
1.0	2815.99902344	406891.09375	-134.600006104	6945.0	0.0	11.6000003815	50.2999992371	103.0	25.0	0.0	13.0	9738.79980469	1925.69995117	0.0	628.5	0.0	0.0	0.0	0.0	-3050013.0	-3050013.0	-3050013.0	-3050013.0	
1.0	2816.99902344	406902.09375	-138.600006104	6949.0	0.0	11.6000003815	33.2999992371	103.0	34.0	0.0	8.0	9938.79980469	1998.69995117	0.0	632.5	0.0	0.0	0.0	0.0	-3193046.0	-3193046.0	-3193046.0	-3193046.0	
1.0	2818.0	406749.09375	-134.600006104	6939.0	0.0	8.60000038147	30.2999992371	87.0	46.0	0.0	10.0	9679.79980469	1996.69995117	0.0	575.5	0.0	0.0	0.0	0.0	-2922320.0	-2922320.0	-2922320.0	-2922320.0	
1.0	2818.99975586	406501.09375	-137.600006104	6950.0	0.0	12.6000003815	30.2999992371	109.0	44.0	0.0	7.0	9968.79980469	2084.69995117	0.0	649.5	0.0	0.0	0.0	0.0	-2587596.0	-2587596.0	-2587596.0	-2587596.0	
