SSRL   MicroEXAFS Data Collector 2.0 
Wed Jul 03 16:54:49 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 1.000000	TABLEHORZ: 5.000000	SAMPLEV: 41.000000	CALVERT: 4.100521	BPVRT: 46.657988	M1VERT: 6.971044	SAMPLEHOLD: 25.998010	S1HTRAN: 4.775000	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 480.9	1036.6	3120.0	0.0	112.4	585.7	0.0	0.0	0.0	0.0	0.2	1.3	0.0	1.5	0.0	0.0	0.0	0.0	79708896.9	79708896.9	79708896.9	79708896.9	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	407973.09375	-135.600006104	6966.0	0.0	-5.40000009537	36.2999992371	100.0	19.0	0.0	8.0	9762.79980469	1982.69995117	0.0	600.5	0.0	0.0	0.0	0.0	-2621399.0	-2621399.0	-2621399.0	-2621399.0	
1.0	2810.99975586	407818.09375	-134.600006104	6948.0	0.0	-6.40000009537	50.2999992371	94.0	27.0	0.0	7.0	9569.79980469	1899.69995117	0.0	613.5	0.0	0.0	0.0	0.0	-3500857.0	-3500857.0	-3500857.0	-3500857.0	
1.0	2811.99951172	407766.09375	-136.600006104	6955.0	0.0	-6.40000009537	47.2999992371	100.0	36.0	0.0	8.0	9846.79980469	2041.69995117	0.0	623.5	0.0	0.0	0.0	0.0	-2746088.0	-2746088.0	-2746088.0	-2746088.0	
1.0	2813.00024414	407623.09375	-134.600006104	6927.0	0.0	-14.3999996185	52.2999992371	92.0	43.0	0.0	5.0	9927.79980469	1998.69995117	0.0	651.5	0.0	0.0	0.0	0.0	-2605063.0	-2605063.0	-2605063.0	-2605063.0	
1.0	2813.99951172	407358.09375	-135.600006104	6973.0	0.0	-14.3999996185	49.2999992371	104.0	34.0	0.0	17.0	9787.79980469	1963.69995117	0.0	640.5	0.0	0.0	0.0	0.0	-3052899.0	-3052899.0	-3052899.0	-3052899.0	
1.0	2815.0	407261.09375	-135.600006104	6968.0	0.0	-12.3999996185	50.2999992371	83.0	42.0	0.0	10.0	9871.79980469	1932.69995117	0.0	631.5	0.0	0.0	0.0	0.0	-2621738.0	-2621738.0	-2621738.0	-2621738.0	
1.0	2815.99902344	407379.09375	-134.600006104	6957.0	0.0	-13.3999996185	44.2999992371	109.0	42.0	0.0	5.0	9783.79980469	1992.69995117	0.0	593.5	0.0	0.0	0.0	0.0	-3126688.0	-3126688.0	-3126688.0	-3126688.0	
1.0	2816.99902344	407192.09375	-135.600006104	6968.0	0.0	-11.3999996185	47.2999992371	82.0	33.0	0.0	4.0	9971.79980469	2032.69995117	0.0	606.5	0.0	0.0	0.0	0.0	-3113260.0	-3113260.0	-3113260.0	-3113260.0	
1.0	2818.0	406860.09375	-136.600006104	6940.0	0.0	-12.3999996185	47.2999992371	123.0	41.0	0.0	11.0	10277.7998047	1944.69995117	0.0	655.5	0.0	0.0	0.0	0.0	-2794238.0	-2794238.0	-2794238.0	-2794238.0	
1.0	2818.99975586	406906.09375	-132.600006104	6944.0	0.0	-11.3999996185	47.2999992371	96.0	47.0	0.0	13.0	9946.79980469	1976.69995117	0.0	621.5	0.0	0.0	0.0	0.0	-2808900.0	-2808900.0	-2808900.0	-2808900.0	
