SSRL   MicroEXAFS Data Collector 2.0 
Thu Jul 04 11:09:55 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 1.500000	TABLEHORZ: 6.000000	SAMPLEV: 41.000000	CALVERT: 4.100521	BPVRT: 46.052197	M1VERT: 6.983426	SAMPLEHOLD: 25.998010	S1HTRAN: 4.481500	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 207.7	877.2	4819.6	0.0	125.3	562.6	0.0	0.0	0.0	0.0	0.1	2.1	0.0	1.0	0.0	0.0	0.0	0.0	79705487.8	79705487.8	79705487.8	79705487.8	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	221776.296875	27.7999992371	1675.40002441	0.0	-20.2999992371	3.40000009537	358.0	104.0	0.0	22.0	27645.9003906	8756.90039062	0.0	1580.0	0.0	0.0	0.0	0.0	-2832095.75	-2832095.75	-2832095.75	-2832095.75	
1.0	2810.99975586	221872.296875	24.7999992371	1683.40002441	0.0	-19.2999992371	4.40000009537	368.0	79.0	0.0	18.0	28155.9003906	8705.90039062	0.0	1555.0	0.0	0.0	0.0	0.0	-2680645.75	-2680645.75	-2680645.75	-2680645.75	
1.0	2811.99951172	221791.296875	25.7999992371	1665.40002441	0.0	-17.2999992371	3.40000009537	384.0	84.0	0.0	17.0	28413.9003906	8529.90039062	0.0	1583.0	0.0	0.0	0.0	0.0	-2972307.75	-2972307.75	-2972307.75	-2972307.75	
1.0	2813.00024414	221880.296875	26.7999992371	1672.40002441	0.0	-19.2999992371	1.39999997616	347.0	80.0	0.0	21.0	28051.9003906	8742.90039062	0.0	1500.0	0.0	0.0	0.0	0.0	-2862052.75	-2862052.75	-2862052.75	-2862052.75	
1.0	2813.99951172	222055.296875	11.8000001907	1697.40002441	0.0	-18.2999992371	-1.60000002384	361.0	94.0	0.0	20.0	27531.9003906	8879.90039062	0.0	1512.0	0.0	0.0	0.0	0.0	-2996384.75	-2996384.75	-2996384.75	-2996384.75	
1.0	2815.0	222026.296875	29.7999992371	1693.40002441	0.0	-22.2999992371	0.40000000596	385.0	77.0	0.0	20.0	28257.9003906	8649.90039062	0.0	1441.0	0.0	0.0	0.0	0.0	-3686876.75	-3686876.75	-3686876.75	-3686876.75	
1.0	2815.99902344	221891.296875	31.7999992371	1677.40002441	0.0	-19.2999992371	-1.60000002384	367.0	102.0	0.0	28.0	28034.9003906	8830.90039062	0.0	1576.0	0.0	0.0	0.0	0.0	-3065516.75	-3065516.75	-3065516.75	-3065516.75	
1.0	2816.99902344	222022.296875	27.7999992371	1685.40002441	0.0	-17.2999992371	-1.60000002384	366.0	110.0	0.0	23.0	28421.9003906	8810.90039062	0.0	1490.0	0.0	0.0	0.0	0.0	-2818953.75	-2818953.75	-2818953.75	-2818953.75	
1.0	2818.0	221982.296875	30.7999992371	1700.40002441	0.0	-17.2999992371	1.39999997616	383.0	104.0	0.0	12.0	28478.9003906	8827.90039062	0.0	1520.0	0.0	0.0	0.0	0.0	-2938607.75	-2938607.75	-2938607.75	-2938607.75	
1.0	2818.99975586	222193.296875	30.7999992371	1700.40002441	0.0	-19.2999992371	1.39999997616	454.0	174.0	0.0	28.0	28399.9003906	9123.90039062	0.0	1530.0	0.0	0.0	0.0	0.0	-2553213.75	-2553213.75	-2553213.75	-2553213.75	
1.0	2820.00048828	222083.296875	28.7999992371	1700.40002441	0.0	-20.2999992371	2.40000009537	577.0	178.0	0.0	18.0	29118.9003906	9257.90039062	0.0	1532.0	0.0	0.0	0.0	0.0	-2728449.75	-2728449.75	-2728449.75	-2728449.75	
1.0	2820.99975586	222139.296875	30.7999992371	1703.40002441	0.0	-12.3000001907	-16.6000003815	608.0	224.0	0.0	18.0	28662.9003906	9401.90039062	0.0	1491.0	0.0	0.0	0.0	0.0	-2968729.75	-2968729.75	-2968729.75	-2968729.75	
1.0	2822.0	222051.296875	28.7999992371	1692.40002441	0.0	-12.3000001907	-17.6000003815	910.0	356.0	0.0	16.0	29419.9003906	10207.9003906	0.0	1659.0	0.0	0.0	0.0	0.0	-2794247.75	-2794247.75	-2794247.75	-2794247.75	
1.0	2822.9987793	222139.296875	27.7999992371	1709.40002441	0.0	-17.2999992371	-19.6000003815	1656.0	686.0	0.0	20.0	29858.9003906	11436.9003906	0.0	1535.0	0.0	0.0	0.0	0.0	-3298768.75	-3298768.75	-3298768.75	-3298768.75	
1.0	2824.0012207	222078.296875	29.7999992371	1689.40002441	0.0	-14.3000001907	-18.6000003815	2467.0	1039.0	0.0	20.0	31491.9003906	13656.9003906	0.0	1502.0	0.0	0.0	0.0	0.0	-2809574.75	-2809574.75	-2809574.75	-2809574.75	
1.0	2824.99951172	222027.296875	26.7999992371	1694.40002441	0.0	-11.3000001907	0.40000000596	2447.0	1044.0	0.0	16.0	31160.9003906	13344.9003906	0.0	1526.0	0.0	0.0	0.0	0.0	-3250572.75	-3250572.75	-3250572.75	-3250572.75	
1.0	2825.99902344	221822.296875	30.7999992371	1686.40002441	0.0	-14.3000001907	1.39999997616	2363.0	1004.0	0.0	7.0	30877.9003906	13133.9003906	0.0	1482.0	0.0	0.0	0.0	0.0	-3122228.75	-3122228.75	-3122228.75	-3122228.75	
1.0	2826.99951172	221909.296875	28.7999992371	1687.40002441	0.0	-12.3000001907	1.39999997616	2620.0	1014.0	0.0	24.0	31837.9003906	13095.9003906	0.0	1469.0	0.0	0.0	0.0	0.0	-3203575.75	-3203575.75	-3203575.75	-3203575.75	
1.0	2828.0012207	221945.296875	28.7999992371	1718.40002441	0.0	-13.3000001907	0.40000000596	2398.0	1039.0	0.0	19.0	31031.9003906	13651.9003906	0.0	1497.0	0.0	0.0	0.0	0.0	-2708519.75	-2708519.75	-2708519.75	-2708519.75	
1.0	2829.0012207	221956.296875	33.7999992371	1702.40002441	0.0	-9.30000019073	0.40000000596	2285.0	1005.0	0.0	16.0	31062.9003906	13244.9003906	0.0	1581.0	0.0	0.0	0.0	0.0	-2964812.75	-2964812.75	-2964812.75	-2964812.75	
1.0	2829.99975586	222072.296875	39.7999992371	1707.40002441	0.0	-11.3000001907	-0.600000023842	2077.0	913.0	0.0	27.0	31048.9003906	12762.9003906	0.0	1504.0	0.0	0.0	0.0	0.0	-3227032.75	-3227032.75	-3227032.75	-3227032.75	
1.0	2830.99951172	222215.296875	38.7999992371	1709.40002441	0.0	-13.3000001907	-5.59999990463	2073.0	899.0	0.0	16.0	31381.9003906	12954.9003906	0.0	1473.0	0.0	0.0	0.0	0.0	-2553467.75	-2553467.75	-2553467.75	-2553467.75	
1.0	2832.00024414	222303.296875	40.7999992371	1722.40002441	0.0	-12.3000001907	-0.600000023842	2004.0	843.0	0.0	16.0	30994.9003906	12527.9003906	0.0	1585.0	0.0	0.0	0.0	0.0	-2890400.75	-2890400.75	-2890400.75	-2890400.75	
1.0	2832.99926758	222189.296875	39.7999992371	1710.40002441	0.0	-13.3000001907	-0.600000023842	1932.0	789.0	0.0	16.0	30842.9003906	12335.9003906	0.0	1606.0	0.0	0.0	0.0	0.0	-3160816.75	-3160816.75	-3160816.75	-3160816.75	
1.0	2833.99951172	222483.296875	31.7999992371	1710.40002441	0.0	-12.3000001907	0.40000000596	1862.0	816.0	0.0	11.0	30810.9003906	12189.9003906	0.0	1622.0	0.0	0.0	0.0	0.0	-2986688.75	-2986688.75	-2986688.75	-2986688.75	
1.0	2835.00073242	222332.296875	29.7999992371	1728.40002441	0.0	-11.3000001907	0.40000000596	1889.0	805.0	0.0	17.0	31039.9003906	12252.9003906	0.0	1542.0	0.0	0.0	0.0	0.0	-2748152.75	-2748152.75	-2748152.75	-2748152.75	
1.0	2836.00073242	222326.296875	29.7999992371	1726.40002441	0.0	5.69999980927	0.40000000596	1867.0	853.0	0.0	13.0	31383.9003906	12290.9003906	0.0	1590.0	0.0	0.0	0.0	0.0	-2589858.75	-2589858.75	-2589858.75	-2589858.75	
1.0	2836.40039062	222484.296875	30.7999992371	1708.40002441	0.0	2.70000004768	1.39999997616	1884.0	849.0	0.0	16.0	30585.9003906	12559.9003906	0.0	1624.0	0.0	0.0	0.0	0.0	-3062440.75	-3062440.75	-3062440.75	-3062440.75	
1.0	2836.55053711	222483.296875	30.7999992371	1696.40002441	0.0	3.70000004768	0.40000000596	1885.0	888.0	0.0	18.0	31053.9003906	12626.9003906	0.0	1586.0	0.0	0.0	0.0	0.0	-2965327.75	-2965327.75	-2965327.75	-2965327.75	
1.0	2836.70092773	222413.296875	30.7999992371	1696.40002441	0.0	5.69999980927	2.40000009537	1937.0	910.0	0.0	17.0	31594.9003906	12662.9003906	0.0	1571.0	0.0	0.0	0.0	0.0	-3144527.75	-3144527.75	-3144527.75	-3144527.75	
1.0	2836.85107422	222343.296875	31.7999992371	1708.40002441	0.0	5.69999980927	3.40000009537	1966.0	979.0	0.0	14.0	30700.9003906	12728.9003906	0.0	1597.0	0.0	0.0	0.0	0.0	-2533092.75	-2533092.75	-2533092.75	-2533092.75	
1.0	2836.9987793	222569.296875	29.7999992371	1708.40002441	0.0	-11.3000001907	-16.6000003815	1968.0	954.0	0.0	20.0	30821.9003906	12880.9003906	0.0	1569.0	0.0	0.0	0.0	0.0	-2753613.75	-2753613.75	-2753613.75	-2753613.75	
1.0	2837.14916992	222426.296875	31.7999992371	1726.40002441	0.0	-7.30000019073	-14.6000003815	1986.0	968.0	0.0	19.0	30468.9003906	12621.9003906	0.0	1574.0	0.0	0.0	0.0	0.0	-3222695.75	-3222695.75	-3222695.75	-3222695.75	
1.0	2837.29956055	222468.296875	31.7999992371	1711.40002441	0.0	-6.30000019073	-14.6000003815	2024.0	1018.0	0.0	18.0	31131.9003906	12552.9003906	0.0	1640.0	0.0	0.0	0.0	0.0	-3214341.75	-3214341.75	-3214341.75	-3214341.75	
1.0	2837.44995117	222407.296875	33.7999992371	1754.40002441	0.0	2.70000004768	-16.6000003815	1997.0	1017.0	0.0	15.0	30862.9003906	12667.9003906	0.0	1427.0	0.0	0.0	0.0	0.0	-2574639.75	-2574639.75	-2574639.75	-2574639.75	
1.0	2837.6003418	222458.296875	33.7999992371	1738.40002441	0.0	5.69999980927	-9.60000038147	2096.0	1063.0	0.0	21.0	31744.9003906	12894.9003906	0.0	1509.0	0.0	0.0	0.0	0.0	-2574308.75	-2574308.75	-2574308.75	-2574308.75	
1.0	2837.75073242	222286.296875	31.7999992371	1704.40002441	0.0	4.69999980927	0.40000000596	2226.0	1106.0	0.0	19.0	31481.9003906	12808.9003906	0.0	1517.0	0.0	0.0	0.0	0.0	-3219265.75	-3219265.75	-3219265.75	-3219265.75	
1.0	2837.90136719	222332.296875	33.7999992371	1705.40002441	0.0	-2.29999995232	2.40000009537	2191.0	1086.0	0.0	27.0	32198.9003906	13180.9003906	0.0	1676.0	0.0	0.0	0.0	0.0	-2572866.75	-2572866.75	-2572866.75	-2572866.75	
1.0	2838.04907227	222458.296875	29.7999992371	1730.40002441	0.0	-1.29999995232	2.40000009537	2226.0	1199.0	0.0	14.0	31229.9003906	12922.9003906	0.0	1574.0	0.0	0.0	0.0	0.0	-3113105.75	-3113105.75	-3113105.75	-3113105.75	
1.0	2838.19970703	222333.296875	27.7999992371	1725.40002441	0.0	-2.29999995232	5.40000009537	2266.0	1200.0	0.0	21.0	31444.9003906	13173.9003906	0.0	1592.0	0.0	0.0	0.0	0.0	-2991953.75	-2991953.75	-2991953.75	-2991953.75	
1.0	2838.35009766	222224.296875	31.7999992371	1726.40002441	0.0	-2.29999995232	4.40000009537	2280.0	1194.0	0.0	19.0	31585.9003906	12995.9003906	0.0	1551.0	0.0	0.0	0.0	0.0	-3285391.75	-3285391.75	-3285391.75	-3285391.75	
1.0	2838.50073242	222302.296875	30.7999992371	1727.40002441	0.0	-2.29999995232	7.40000009537	2279.0	1203.0	0.0	15.0	31289.9003906	13144.9003906	0.0	1573.0	0.0	0.0	0.0	0.0	-3279079.75	-3279079.75	-3279079.75	-3279079.75	
1.0	2838.64868164	222391.296875	27.7999992371	1733.40002441	0.0	-0.300000011921	5.40000009537	2267.0	1281.0	0.0	12.0	31858.9003906	12978.9003906	0.0	1529.0	0.0	0.0	0.0	0.0	-2981170.75	-2981170.75	-2981170.75	-2981170.75	
1.0	2838.79931641	222317.296875	28.7999992371	1717.40002441	0.0	-0.300000011921	5.40000009537	2345.0	1237.0	0.0	17.0	31532.9003906	13144.9003906	0.0	1515.0	0.0	0.0	0.0	0.0	-2804670.75	-2804670.75	-2804670.75	-2804670.75	
1.0	2838.94995117	222338.296875	31.7999992371	1722.40002441	0.0	0.699999988079	9.39999961853	2211.0	1254.0	0.0	25.0	31651.9003906	13307.9003906	0.0	1613.0	0.0	0.0	0.0	0.0	-2795653.75	-2795653.75	-2795653.75	-2795653.75	
1.0	2839.10058594	222227.296875	27.7999992371	1728.40002441	0.0	-6.30000019073	-1.60000002384	2371.0	1266.0	0.0	19.0	31329.9003906	13050.9003906	0.0	1526.0	0.0	0.0	0.0	0.0	-3054514.75	-3054514.75	-3054514.75	-3054514.75	
1.0	2839.2487793	222164.296875	29.7999992371	1731.40002441	0.0	-2.29999995232	-8.60000038147	2277.0	1297.0	0.0	25.0	31859.9003906	13478.9003906	0.0	1601.0	0.0	0.0	0.0	0.0	-2523318.75	-2523318.75	-2523318.75	-2523318.75	
1.0	2839.39941406	222185.296875	35.7999992371	1715.40002441	0.0	-4.30000019073	-9.60000038147	2336.0	1316.0	0.0	13.0	31606.9003906	13345.9003906	0.0	1593.0	0.0	0.0	0.0	0.0	-2783154.75	-2783154.75	-2783154.75	-2783154.75	
