SSRL   MicroEXAFS Data Collector 2.0 
Wed Jul 03 11:54:04 2019
PTS:	221	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 0.400000	TABLEHORZ: 6.000000	SAMPLEV: 41.503226	CALVERT: 4.100521	BPVRT: 46.657988	M1VERT: 6.971044	SAMPLEHOLD: 25.998010	S1HTRAN: 4.775000	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 480.9	1036.6	3120.0	0.0	112.4	585.7	0.0	0.0	0.0	0.0	0.2	1.3	0.0	1.5	0.0	0.0	0.0	0.0	79708896.9	79708896.9	79708896.9	79708896.9	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	162081.09375	-99.5999984741	6095.0	0.0	-23.3999996185	8.30000019073	52.0	39.0	0.0	1.0	4825.79980469	1878.69995117	0.0	242.5	0.0	0.0	0.0	0.0	-2784644.0	-2784644.0	-2784644.0	-2784644.0	
1.0	2810.99975586	161806.09375	-98.5999984741	6093.0	0.0	-21.3999996185	10.3000001907	62.0	37.0	0.0	3.0	4733.79980469	1761.69995117	0.0	261.5	0.0	0.0	0.0	0.0	-3073475.0	-3073475.0	-3073475.0	-3073475.0	
1.0	2811.99951172	161901.09375	-101.599998474	6094.0	0.0	-16.3999996185	10.3000001907	48.0	27.0	0.0	4.0	4795.79980469	1854.69995117	0.0	268.5	0.0	0.0	0.0	0.0	-2752598.0	-2752598.0	-2752598.0	-2752598.0	
1.0	2813.00024414	161826.09375	-100.599998474	6101.0	0.0	-9.39999961853	11.3000001907	53.0	49.0	0.0	3.0	4775.79980469	1926.69995117	0.0	263.5	0.0	0.0	0.0	0.0	-3347345.0	-3347345.0	-3347345.0	-3347345.0	
1.0	2813.99951172	161783.09375	-103.599998474	6105.0	0.0	-12.3999996185	9.30000019073	55.0	38.0	0.0	3.0	4882.79980469	1838.69995117	0.0	262.5	0.0	0.0	0.0	0.0	-3040602.0	-3040602.0	-3040602.0	-3040602.0	
1.0	2815.0	161729.09375	-104.599998474	6101.0	0.0	-12.3999996185	7.30000019073	53.0	37.0	0.0	3.0	4649.79980469	1885.69995117	0.0	255.5	0.0	0.0	0.0	0.0	-3045347.0	-3045347.0	-3045347.0	-3045347.0	
1.0	2815.99902344	161762.09375	-100.599998474	6089.0	0.0	-15.3999996185	13.3000001907	44.0	34.0	0.0	4.0	4756.79980469	1816.69995117	0.0	250.5	0.0	0.0	0.0	0.0	-2933660.0	-2933660.0	-2933660.0	-2933660.0	
1.0	2816.99902344	161630.09375	-102.599998474	6091.0	0.0	-13.3999996185	14.3000001907	66.0	37.0	0.0	5.0	4661.79980469	1916.69995117	0.0	236.5	0.0	0.0	0.0	0.0	-3134247.0	-3134247.0	-3134247.0	-3134247.0	
1.0	2818.0	161662.09375	-103.599998474	6101.0	0.0	-12.3999996185	13.3000001907	41.0	41.0	0.0	3.0	4830.79980469	1905.69995117	0.0	247.5	0.0	0.0	0.0	0.0	-2938041.0	-2938041.0	-2938041.0	-2938041.0	
1.0	2818.99975586	161478.09375	-105.599998474	6101.0	0.0	-6.40000009537	19.2999992371	51.0	42.0	0.0	0.0	4865.79980469	1804.69995117	0.0	241.5	0.0	0.0	0.0	0.0	-2909254.0	-2909254.0	-2909254.0	-2909254.0	
