SSRL   MicroEXAFS Data Collector 2.0 
Thu Jul 04 16:42:35 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 2.500000	TABLEHORZ: 6.000000	SAMPLEV: 41.000000	CALVERT: 4.100521	BPVRT: 46.052197	M1VERT: 6.983426	SAMPLEHOLD: 25.998010	S1HTRAN: 4.481500	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 207.7	877.2	4819.6	0.0	125.3	562.6	0.0	0.0	0.0	0.0	0.1	2.1	0.0	1.0	0.0	0.0	0.0	0.0	79705487.8	79705487.8	79705487.8	79705487.8	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	322053.3125	-43.2000007629	2430.39990234	0.0	-40.2999992371	-40.5999984741	238.0	46.0	0.0	12.0	19342.9003906	7669.89990234	0.0	1702.0	0.0	0.0	0.0	0.0	-4082241.75	-4082241.75	-4082241.75	-4082241.75	
1.0	2810.99975586	322127.3125	-44.2000007629	2456.39990234	0.0	-40.2999992371	-42.5999984741	237.0	79.0	0.0	19.0	20267.9003906	8183.89990234	0.0	1756.0	0.0	0.0	0.0	0.0	-2556639.75	-2556639.75	-2556639.75	-2556639.75	
1.0	2811.99951172	322043.3125	-44.2000007629	2429.39990234	0.0	-37.2999992371	-42.5999984741	223.0	64.0	0.0	24.0	19941.9003906	8044.89990234	0.0	1846.0	0.0	0.0	0.0	0.0	-2675917.75	-2675917.75	-2675917.75	-2675917.75	
1.0	2813.00024414	322106.3125	-47.2000007629	2423.39990234	0.0	-38.2999992371	-40.5999984741	219.0	62.0	0.0	22.0	20119.9003906	7752.89990234	0.0	1851.0	0.0	0.0	0.0	0.0	-3038733.75	-3038733.75	-3038733.75	-3038733.75	
1.0	2813.99951172	322059.3125	-47.2000007629	2429.39990234	0.0	-39.2999992371	-43.5999984741	223.0	66.0	0.0	21.0	19458.9003906	8049.89990234	0.0	1768.0	0.0	0.0	0.0	0.0	-3544905.75	-3544905.75	-3544905.75	-3544905.75	
1.0	2815.0	322099.3125	-45.2000007629	2435.39990234	0.0	-37.2999992371	-43.5999984741	212.0	75.0	0.0	21.0	19727.9003906	8192.90039062	0.0	1747.0	0.0	0.0	0.0	0.0	-2678878.75	-2678878.75	-2678878.75	-2678878.75	
1.0	2815.99902344	321964.3125	-48.2000007629	2460.39990234	0.0	-38.2999992371	-54.5999984741	221.0	63.0	0.0	29.0	20041.9003906	8129.89990234	0.0	1893.0	0.0	0.0	0.0	0.0	-2661552.75	-2661552.75	-2661552.75	-2661552.75	
1.0	2816.99902344	322081.3125	-45.2000007629	2435.39990234	0.0	-39.2999992371	-39.5999984741	223.0	57.0	0.0	22.0	20021.9003906	8081.89990234	0.0	1855.0	0.0	0.0	0.0	0.0	-2707363.75	-2707363.75	-2707363.75	-2707363.75	
1.0	2818.0	322143.3125	-46.2000007629	2435.39990234	0.0	-38.2999992371	-38.5999984741	237.0	50.0	0.0	19.0	20038.9003906	7990.89990234	0.0	1852.0	0.0	0.0	0.0	0.0	-2962999.75	-2962999.75	-2962999.75	-2962999.75	
1.0	2818.99975586	322209.3125	-47.2000007629	2445.39990234	0.0	-40.2999992371	-45.5999984741	228.0	70.0	0.0	19.0	20350.9003906	8132.89990234	0.0	1823.0	0.0	0.0	0.0	0.0	-3147466.75	-3147466.75	-3147466.75	-3147466.75	
1.0	2820.00048828	322208.3125	-47.2000007629	2456.39990234	0.0	-38.2999992371	-41.5999984741	216.0	69.0	0.0	22.0	20141.9003906	8089.89990234	0.0	1911.0	0.0	0.0	0.0	0.0	-2651887.75	-2651887.75	-2651887.75	-2651887.75	
1.0	2820.99975586	322152.3125	-46.2000007629	2433.39990234	0.0	-39.2999992371	-42.5999984741	213.0	67.0	0.0	22.0	20492.9003906	8127.89990234	0.0	1829.0	0.0	0.0	0.0	0.0	-3113265.75	-3113265.75	-3113265.75	-3113265.75	
1.0	2822.0	321913.3125	-48.2000007629	2442.39990234	0.0	-40.2999992371	-42.5999984741	227.0	59.0	0.0	23.0	20102.9003906	8104.89990234	0.0	1950.0	0.0	0.0	0.0	0.0	-3891391.75	-3891391.75	-3891391.75	-3891391.75	
1.0	2822.9987793	321962.3125	-50.2000007629	2455.39990234	0.0	-38.2999992371	-42.5999984741	263.0	83.0	0.0	13.0	20111.9003906	8053.89990234	0.0	1761.0	0.0	0.0	0.0	0.0	-3170627.75	-3170627.75	-3170627.75	-3170627.75	
1.0	2824.0012207	322022.3125	-46.2000007629	2435.39990234	0.0	-39.2999992371	-45.5999984741	255.0	79.0	0.0	26.0	20210.9003906	8201.90039062	0.0	1810.0	0.0	0.0	0.0	0.0	-2858644.75	-2858644.75	-2858644.75	-2858644.75	
1.0	2824.99951172	321837.3125	-45.2000007629	2446.39990234	0.0	-41.2999992371	-61.5999984741	241.0	72.0	0.0	27.0	20459.9003906	8054.89990234	0.0	1792.0	0.0	0.0	0.0	0.0	-3492788.75	-3492788.75	-3492788.75	-3492788.75	
