SSRL   MicroEXAFS Data Collector 2.0 
Wed Jul 03 15:47:53 2019
PTS:	205	COLS:	24
alexbox-4ch-xspress.det
RuL3_edge_cell.rgn
SSRL BEAMLINE
COMMENTS





S1VGAP: 0.800000	S1HGAP: 1.000000	TABLEHORZ: 5.000000	SAMPLEV: 41.503226	CALVERT: 4.100521	BPVRT: 46.657988	M1VERT: 6.971044	SAMPLEHOLD: 25.998010	S1HTRAN: 4.775000	

Weights:
 1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	
Offsets:
 480.9	1036.6	3120.0	0.0	112.4	585.7	0.0	0.0	0.0	0.0	0.2	1.3	0.0	1.5	0.0	0.0	0.0	0.0	79708896.9	79708896.9	79708896.9	79708896.9	
Data:
Real Time Clock
Requested Energy
I0   
I1   
I2   
I3   
MPFB1   
MPFB2   
FF1   
FF2   
FF3   
FF4   
ICR1   
ICR2   
ICR3   
ICR4   
SCA2.1   
SCA2.2   
SCA2.3   
SCA2.4   
TIME1   
TIME2   
TIME3   
TIME4   

1.0	2810.00097656	415431.09375	-133.600006104	6968.0	0.0	20.6000003815	6.30000019073	93.0	29.0	0.0	3.0	10239.7998047	1918.69995117	0.0	602.5	0.0	0.0	0.0	0.0	-3266556.0	-3266556.0	-3266556.0	-3266556.0	
1.0	2810.99975586	415368.09375	-135.600006104	6964.0	0.0	18.6000003815	3.29999995232	110.0	33.0	0.0	4.0	10172.7998047	1877.69995117	0.0	603.5	0.0	0.0	0.0	0.0	-3097850.0	-3097850.0	-3097850.0	-3097850.0	
1.0	2811.99951172	415247.09375	-133.600006104	6966.0	0.0	22.6000003815	3.29999995232	93.0	29.0	0.0	3.0	10186.7998047	1888.69995117	0.0	604.5	0.0	0.0	0.0	0.0	-2972742.0	-2972742.0	-2972742.0	-2972742.0	
1.0	2813.00024414	415044.09375	-134.600006104	6974.0	0.0	18.6000003815	6.30000019073	105.0	36.0	0.0	10.0	10100.7998047	1905.69995117	0.0	622.5	0.0	0.0	0.0	0.0	-2733301.0	-2733301.0	-2733301.0	-2733301.0	
1.0	2813.99951172	414953.09375	-133.600006104	6971.0	0.0	16.6000003815	-7.69999980927	108.0	32.0	0.0	10.0	10280.7998047	1853.69995117	0.0	628.5	0.0	0.0	0.0	0.0	-2750668.0	-2750668.0	-2750668.0	-2750668.0	
1.0	2815.0	414723.09375	-133.600006104	6967.0	0.0	16.6000003815	0.300000011921	116.0	41.0	0.0	6.0	10201.7998047	1840.69995117	0.0	583.5	0.0	0.0	0.0	0.0	-2797028.0	-2797028.0	-2797028.0	-2797028.0	
1.0	2815.99902344	414496.09375	-133.600006104	6972.0	0.0	15.6000003815	5.30000019073	97.0	37.0	0.0	8.0	10159.7998047	1898.69995117	0.0	640.5	0.0	0.0	0.0	0.0	-3173617.0	-3173617.0	-3173617.0	-3173617.0	
1.0	2816.99902344	414571.09375	-133.600006104	6962.0	0.0	14.6000003815	5.30000019073	109.0	51.0	0.0	11.0	10178.7998047	1897.69995117	0.0	602.5	0.0	0.0	0.0	0.0	-2742901.0	-2742901.0	-2742901.0	-2742901.0	
1.0	2818.0	414524.09375	-133.600006104	6990.0	0.0	16.6000003815	6.30000019073	116.0	39.0	0.0	9.0	10506.7998047	1844.69995117	0.0	619.5	0.0	0.0	0.0	0.0	-2740745.0	-2740745.0	-2740745.0	-2740745.0	
1.0	2818.99975586	414534.09375	-134.600006104	6993.0	0.0	15.6000003815	6.30000019073	100.0	51.0	0.0	6.0	10227.7998047	1900.69995117	0.0	583.5	0.0	0.0	0.0	0.0	-2763781.0	-2763781.0	-2763781.0	-2763781.0	
1.0	2820.00048828	414112.09375	-132.600006104	6971.0	0.0	9.60000038147	-9.69999980927	131.0	38.0	0.0	6.0	10311.7998047	1808.69995117	0.0	591.5	0.0	0.0	0.0	0.0	-4123611.0	-4123611.0	-4123611.0	-4123611.0	
1.0	2820.99975586	413899.09375	-133.600006104	6985.0	0.0	9.60000038147	9.30000019073	116.0	60.0	0.0	11.0	10377.7998047	1920.69995117	0.0	611.5	0.0	0.0	0.0	0.0	-2975523.0	-2975523.0	-2975523.0	-2975523.0	
1.0	2822.0	413868.09375	-135.600006104	6981.0	0.0	9.60000038147	10.3000001907	124.0	52.0	0.0	11.0	10377.7998047	1924.69995117	0.0	562.5	0.0	0.0	0.0	0.0	-2994651.0	-2994651.0	-2994651.0	-2994651.0	
1.0	2822.9987793	413915.09375	-131.600006104	6971.0	0.0	8.60000038147	3.29999995232	135.0	75.0	0.0	9.0	10344.7998047	1999.69995117	0.0	630.5	0.0	0.0	0.0	0.0	-2515564.0	-2515564.0	-2515564.0	-2515564.0	
1.0	2824.0012207	413630.09375	-132.600006104	6990.0	0.0	11.6000003815	4.30000019073	133.0	83.0	0.0	8.0	10260.7998047	2020.69995117	0.0	601.5	0.0	0.0	0.0	0.0	-2758213.0	-2758213.0	-2758213.0	-2758213.0	
1.0	2824.99951172	413089.09375	-133.600006104	6989.0	0.0	9.60000038147	4.30000019073	160.0	88.0	0.0	6.0	10272.7998047	2042.69995117	0.0	616.5	0.0	0.0	0.0	0.0	-3203258.0	-3203258.0	-3203258.0	-3203258.0	
1.0	2825.99902344	412707.09375	-132.600006104	6981.0	0.0	9.60000038147	6.30000019073	143.0	86.0	0.0	3.0	10154.7998047	1986.69995117	0.0	635.5	0.0	0.0	0.0	0.0	-3125815.0	-3125815.0	-3125815.0	-3125815.0	
1.0	2826.99951172	412628.09375	-131.600006104	6983.0	0.0	6.59999990463	5.30000019073	151.0	98.0	0.0	10.0	10262.7998047	1987.69995117	0.0	576.5	0.0	0.0	0.0	0.0	-2887557.0	-2887557.0	-2887557.0	-2887557.0	
1.0	2828.0012207	412288.09375	-136.600006104	6975.0	0.0	4.59999990463	6.30000019073	169.0	85.0	0.0	13.0	10446.7998047	2018.69995117	0.0	648.5	0.0	0.0	0.0	0.0	-2541815.0	-2541815.0	-2541815.0	-2541815.0	
1.0	2829.0012207	412320.09375	-136.600006104	6967.0	0.0	5.59999990463	6.30000019073	177.0	113.0	0.0	7.0	10295.7998047	2046.69995117	0.0	656.5	0.0	0.0	0.0	0.0	-2825916.0	-2825916.0	-2825916.0	-2825916.0	
1.0	2829.99975586	412303.09375	-135.600006104	6982.0	0.0	-5.40000009537	6.30000019073	204.0	102.0	0.0	7.0	10261.7998047	2019.69995117	0.0	676.5	0.0	0.0	0.0	0.0	-2828071.0	-2828071.0	-2828071.0	-2828071.0	
1.0	2830.99951172	412404.09375	-137.600006104	6971.0	0.0	-12.3999996185	8.30000019073	190.0	149.0	0.0	14.0	10434.7998047	2164.69995117	0.0	600.5	0.0	0.0	0.0	0.0	-3132382.0	-3132382.0	-3132382.0	-3132382.0	
1.0	2832.00024414	412375.09375	-133.600006104	6975.0	0.0	-8.39999961853	9.30000019073	195.0	155.0	0.0	9.0	10375.7998047	2023.69995117	0.0	551.5	0.0	0.0	0.0	0.0	-2989835.0	-2989835.0	-2989835.0	-2989835.0	
1.0	2832.99926758	412070.09375	-133.600006104	6979.0	0.0	-7.40000009537	3.29999995232	234.0	198.0	0.0	6.0	10407.7998047	2147.69995117	0.0	606.5	0.0	0.0	0.0	0.0	-2847161.0	-2847161.0	-2847161.0	-2847161.0	
1.0	2833.99951172	412058.09375	-132.600006104	6978.0	0.0	-8.39999961853	11.3000001907	257.0	224.0	0.0	8.0	10704.7998047	2181.69995117	0.0	623.5	0.0	0.0	0.0	0.0	-2689508.0	-2689508.0	-2689508.0	-2689508.0	
1.0	2835.00073242	412145.09375	-131.600006104	6982.0	0.0	-10.3999996185	13.3000001907	293.0	259.0	0.0	13.0	10737.7998047	2124.69995117	0.0	612.5	0.0	0.0	0.0	0.0	-2978194.0	-2978194.0	-2978194.0	-2978194.0	
1.0	2836.00073242	412133.09375	-135.600006104	6982.0	0.0	-11.3999996185	8.30000019073	400.0	373.0	0.0	5.0	10434.7998047	2397.69995117	0.0	639.5	0.0	0.0	0.0	0.0	-3081051.0	-3081051.0	-3081051.0	-3081051.0	
1.0	2836.40039062	412296.09375	-134.600006104	6988.0	0.0	-8.39999961853	11.3000001907	448.0	449.0	0.0	4.0	10816.7998047	2550.69995117	0.0	579.5	0.0	0.0	0.0	0.0	-2744560.0	-2744560.0	-2744560.0	-2744560.0	
